"time","target_survival","target_survival_lb","target_survival_ub","comparator_survival","comparator_survival_lb","comparator_survival_ub","target_at_risk","comparator_at_risk","target_id","comparator_id","outcome_id","analysis_id","database_id"
194,0.4466,0.3693,0.5401,0.5968,0.5185,0.6869,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
196,0.4466,0.3693,0.5401,0.5892,0.5107,0.6796,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
207,0.4389,0.3618,0.5324,0.5892,0.5107,0.6796,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
208,0.4312,0.3544,0.5246,0.5892,0.5107,0.6796,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
210,0.4158,0.3396,0.5091,0.5892,0.5107,0.6796,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
215,0.4081,0.3322,0.5014,0.5892,0.5107,0.6796,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
217,0.4081,0.3322,0.5014,0.5814,0.5028,0.6723,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
220,0.3927,0.3175,0.4857,0.5814,0.5028,0.6723,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
224,0.385,0.3102,0.4779,0.5814,0.5028,0.6723,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
233,0.3773,0.3029,0.47,0.5814,0.5028,0.6723,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
238,0.3696,0.2956,0.4621,0.5737,0.495,0.6649,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
245,0.3696,0.2956,0.4621,0.5582,0.4793,0.65,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
250,0.3696,0.2956,0.4621,0.5504,0.4715,0.6426,48,72,3606,3610,3994,7,"CDMPv535_ABMI"
254,0.3696,0.2956,0.4621,0.5427,0.4637,0.6351,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
256,0.3619,0.2883,0.4542,0.5427,0.4637,0.6351,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
259,0.3542,0.2811,0.4463,0.5349,0.4559,0.6276,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
263,0.3542,0.2811,0.4463,0.5194,0.4404,0.6125,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
266,0.3542,0.2811,0.4463,0.5116,0.4327,0.605,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
268,0.3311,0.2596,0.4223,0.5116,0.4327,0.605,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
283,0.3234,0.2524,0.4143,0.5116,0.4327,0.605,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
287,0.3157,0.2453,0.4062,0.5039,0.425,0.5974,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
295,0.3157,0.2453,0.4062,0.4961,0.4174,0.5898,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
301,0.3157,0.2453,0.4062,0.4884,0.4097,0.5821,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
310,0.3157,0.2453,0.4062,0.4804,0.4018,0.5743,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
318,0.3078,0.2381,0.398,0.4804,0.4018,0.5743,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
321,0.2999,0.2308,0.3897,0.4804,0.4018,0.5743,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
322,0.2841,0.2164,0.3731,0.4644,0.3861,0.5585,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
324,0.2762,0.2092,0.3648,0.4644,0.3861,0.5585,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
329,0.2762,0.2092,0.3648,0.4484,0.3704,0.5427,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
336,0.2683,0.202,0.3564,0.4484,0.3704,0.5427,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
342,0.2683,0.202,0.3564,0.4403,0.3626,0.5347,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
343,0.2683,0.202,0.3564,0.4243,0.3471,0.5187,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
347,0.2683,0.202,0.3564,0.4163,0.3394,0.5107,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
348,0.2683,0.202,0.3564,0.4082,0.3315,0.5025,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
350,0.2605,0.1949,0.348,0.4,0.3237,0.4943,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
352,0.2526,0.1879,0.3395,0.4,0.3237,0.4943,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
356,0.2447,0.1808,0.3311,0.4,0.3237,0.4943,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
366,0.2368,0.1738,0.3226,0.4,0.3237,0.4943,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
371,0.2289,0.1668,0.314,0.4,0.3237,0.4943,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
375,0.221,0.1599,0.3054,0.4,0.3237,0.4943,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
388,0.221,0.1599,0.3054,0.3918,0.3159,0.4861,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
390,0.221,0.1599,0.3054,0.3837,0.3081,0.4778,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
393,0.2125,0.1524,0.2963,0.3837,0.3081,0.4778,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
408,0.204,0.1449,0.2872,0.3755,0.3003,0.4695,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
410,0.1955,0.1375,0.278,0.3755,0.3003,0.4695,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
411,0.187,0.1301,0.2688,0.3755,0.3003,0.4695,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
413,0.1785,0.1228,0.2595,0.3755,0.3003,0.4695,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
424,0.1785,0.1228,0.2595,0.3672,0.2924,0.4611,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
429,0.17,0.1155,0.2501,0.3672,0.2924,0.4611,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
444,0.161,0.1079,0.2403,0.3672,0.2924,0.4611,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
452,0.161,0.1079,0.2403,0.3588,0.2845,0.4526,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
462,0.1521,0.1004,0.2305,0.3588,0.2845,0.4526,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
483,0.142,0.0917,0.2198,0.3588,0.2845,0.4526,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
500,0.142,0.0917,0.2198,0.3588,0.2845,0.4526,14,42,3606,3610,3994,7,"CDMPv535_ABMI"
512,0.142,0.0917,0.2198,0.3503,0.2764,0.4439,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
527,0.1318,0.0832,0.209,0.3503,0.2764,0.4439,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
538,0.1217,0.0748,0.198,0.3503,0.2764,0.4439,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
545,0.1217,0.0748,0.198,0.3417,0.2683,0.4352,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
578,0.1115,0.0666,0.1868,0.3417,0.2683,0.4352,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
589,0.1115,0.0666,0.1868,0.3332,0.2603,0.4265,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
627,0.1014,0.0586,0.1755,0.3332,0.2603,0.4265,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
633,0.0913,0.0508,0.164,0.3332,0.2603,0.4265,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
636,0.0913,0.0508,0.164,0.3244,0.2521,0.4175,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
637,0.0913,0.0508,0.164,0.3157,0.2439,0.4086,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
687,0.0913,0.0508,0.164,0.3066,0.2355,0.3993,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
707,0.0799,0.042,0.1517,0.3066,0.2355,0.3993,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
708,0.0799,0.042,0.1517,0.2976,0.2271,0.3901,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
714,0.0799,0.042,0.1517,0.2886,0.2187,0.3808,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
750,0.0799,0.042,0.1517,0.2886,0.2187,0.3808,7,31,3606,3610,3994,7,"CDMPv535_ABMI"
774,0.0799,0.042,0.1517,0.2793,0.2101,0.3712,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
787,0.0799,0.042,0.1517,0.27,0.2016,0.3616,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
788,0.0665,0.0319,0.1388,0.27,0.2016,0.3616,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
799,0.0532,0.0226,0.1253,0.27,0.2016,0.3616,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
847,0.0399,0.0143,0.1114,0.27,0.2016,0.3616,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
911,0.0399,0.0143,0.1114,0.2603,0.1927,0.3517,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
929,0.0399,0.0143,0.1114,0.2507,0.1839,0.3417,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
932,0.0399,0.0143,0.1114,0.2411,0.1752,0.3317,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
1000,0.0399,0.0143,0.1114,0.2411,0.1752,0.3317,-5,25,3606,3610,3994,7,"CDMPv535_ABMI"
1132,0.0399,0.0143,0.1114,0.2314,0.1665,0.3216,NA,NA,3606,3610,3994,7,"CDMPv535_ABMI"
0,1,1,1,1,1,1,107,181,3606,3610,3994,8,"CDMPv535_ABMI"
1,0.9533,0.8935,0.9799,0.8842,0.805,0.9326,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
2,0.9439,0.8813,0.974,0.8647,0.7818,0.9177,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
3,0.9346,0.8693,0.9678,0.8326,0.744,0.8926,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
5,0.9346,0.8693,0.9678,0.8274,0.738,0.8886,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
6,0.9252,0.8576,0.9615,0.8187,0.7278,0.8816,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
7,0.9065,0.8347,0.9481,0.809,0.7166,0.8739,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
9,0.8972,0.8234,0.9412,0.809,0.7166,0.8739,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
10,0.8879,0.8122,0.9342,0.8077,0.715,0.8728,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
13,0.8785,0.8012,0.9271,0.8077,0.715,0.8728,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
14,0.8598,0.7795,0.9125,0.8024,0.7088,0.8687,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
18,0.8598,0.7795,0.9125,0.7782,0.68,0.8495,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
19,0.8598,0.7795,0.9125,0.7732,0.6741,0.8456,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
20,0.8598,0.7795,0.9125,0.7616,0.6607,0.8361,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
21,0.8598,0.7795,0.9125,0.7558,0.654,0.8314,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
23,0.8598,0.7795,0.9125,0.7309,0.6255,0.811,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
25,0.8505,0.7687,0.9051,0.7257,0.6197,0.8067,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
26,0.8411,0.7581,0.8976,0.7257,0.6197,0.8067,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
28,0.8224,0.737,0.8823,0.686,0.5751,0.7735,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
29,0.8224,0.737,0.8823,0.6777,0.5646,0.7673,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
30,0.8124,0.7255,0.8741,0.6777,0.5646,0.7673,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
31,0.8024,0.7142,0.8659,0.6777,0.5646,0.7673,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
35,0.7617,0.6693,0.8315,0.6777,0.5646,0.7673,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
36,0.7516,0.6582,0.8229,0.6214,0.4872,0.7299,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
39,0.7414,0.6471,0.8141,0.6214,0.4872,0.7299,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
42,0.7313,0.6361,0.8053,0.5677,0.423,0.6889,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
44,0.7208,0.6247,0.7963,0.5677,0.423,0.6889,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
45,0.7208,0.6247,0.7963,0.5501,0.4025,0.6754,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
49,0.7104,0.6135,0.7872,0.5501,0.4025,0.6754,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
50,0.7104,0.6135,0.7872,0.5501,0.4025,0.6754,68,27,3606,3610,3994,8,"CDMPv535_ABMI"
54,0.7104,0.6135,0.7872,0.531,0.3795,0.6613,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
55,0.6999,0.6023,0.778,0.531,0.3795,0.6613,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
56,0.6686,0.5693,0.75,0.5263,0.3738,0.6579,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
58,0.6686,0.5693,0.75,0.4851,0.3131,0.6373,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
59,0.6575,0.5575,0.7401,0.4851,0.3131,0.6373,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
62,0.6352,0.5341,0.7201,0.4851,0.3131,0.6373,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
63,0.6129,0.5109,0.6998,0.4851,0.3131,0.6373,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
70,0.6006,0.498,0.6888,0.4851,0.3131,0.6373,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
72,0.6006,0.498,0.6888,0.3454,0.165,0.5341,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
75,0.5756,0.4719,0.6662,0.3454,0.165,0.5341,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
77,0.5631,0.4589,0.6548,0.3454,0.165,0.5341,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
80,0.5631,0.4589,0.6548,0.311,0.1368,0.5038,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
84,0.5503,0.4457,0.6431,0.311,0.1368,0.5038,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
85,0.5362,0.4309,0.6304,0.311,0.1368,0.5038,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
86,0.5362,0.4309,0.6304,0.2399,0.0873,0.4336,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
91,0.4927,0.3865,0.5903,0.2399,0.0873,0.4336,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
97,0.4782,0.3718,0.5769,0.2399,0.0873,0.4336,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
100,0.4782,0.3718,0.5769,0.2399,0.0873,0.4336,33,-5,3606,3610,3994,8,"CDMPv535_ABMI"
104,0.4637,0.3573,0.5634,0.2399,0.0873,0.4336,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
112,0.4492,0.3429,0.5497,0.2399,0.0873,0.4336,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
119,0.4337,0.3274,0.5353,0.2399,0.0873,0.4336,NA,NA,3606,3610,3994,8,"CDMPv535_ABMI"
0,1,1,1,1,1,1,107,306,3606,3610,3994,9,"CDMPv535_ABMI"
1,0.9533,0.8935,0.9799,0.8969,0.8398,0.9344,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
2,0.9439,0.8813,0.974,0.8793,0.8193,0.9203,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
3,0.9346,0.8693,0.9678,0.8556,0.7918,0.9011,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
4,0.9346,0.8693,0.9678,0.8547,0.7907,0.9003,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
5,0.9346,0.8693,0.9678,0.8478,0.7827,0.8946,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
6,0.9252,0.8576,0.9615,0.8413,0.7752,0.8893,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
7,0.9065,0.8347,0.9481,0.8332,0.7659,0.8826,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
9,0.8972,0.8234,0.9412,0.8332,0.7659,0.8826,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
10,0.8879,0.8122,0.9342,0.829,0.761,0.8791,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
11,0.8879,0.8122,0.9342,0.8249,0.7563,0.8757,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
12,0.8879,0.8122,0.9342,0.823,0.7542,0.8742,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
13,0.8785,0.8012,0.9271,0.823,0.7542,0.8742,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
14,0.8598,0.7795,0.9125,0.8183,0.7487,0.8702,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
18,0.8598,0.7795,0.9125,0.7997,0.7272,0.8549,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
19,0.8598,0.7795,0.9125,0.7961,0.723,0.8519,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
20,0.8598,0.7795,0.9125,0.7877,0.7134,0.8448,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
21,0.8598,0.7795,0.9125,0.7823,0.7073,0.8402,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
23,0.8598,0.7795,0.9125,0.7639,0.6863,0.8247,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
25,0.8505,0.7687,0.9051,0.76,0.682,0.8214,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
26,0.8411,0.7581,0.8976,0.76,0.682,0.8214,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
28,0.8224,0.737,0.8823,0.725,0.6429,0.7913,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
29,0.8224,0.737,0.8823,0.7192,0.6359,0.7867,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
30,0.8124,0.7255,0.8741,0.7192,0.6359,0.7867,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
31,0.8024,0.7142,0.8659,0.7109,0.6247,0.7807,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
35,0.7617,0.6693,0.8315,0.7109,0.6247,0.7807,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
36,0.7516,0.6582,0.8229,0.6721,0.5747,0.7521,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
39,0.7414,0.6471,0.8141,0.6721,0.5747,0.7521,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
41,0.7414,0.6471,0.8141,0.662,0.5621,0.7442,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
42,0.7313,0.6361,0.8053,0.6226,0.5157,0.7124,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
44,0.7208,0.6247,0.7963,0.6226,0.5157,0.7124,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
45,0.7208,0.6247,0.7963,0.611,0.5024,0.7028,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
49,0.7104,0.6135,0.7872,0.5869,0.4752,0.6827,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
50,0.7104,0.6135,0.7872,0.5869,0.4752,0.6827,68,55,3606,3610,3994,9,"CDMPv535_ABMI"
54,0.7104,0.6135,0.7872,0.5743,0.4608,0.6724,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
55,0.6999,0.6023,0.778,0.5743,0.4608,0.6724,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
56,0.6686,0.5693,0.75,0.5711,0.4571,0.6698,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
58,0.6686,0.5693,0.75,0.5448,0.4213,0.6527,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
59,0.6575,0.5575,0.7401,0.5448,0.4213,0.6527,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
62,0.6352,0.5341,0.7201,0.5448,0.4213,0.6527,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
63,0.6129,0.5109,0.6998,0.5448,0.4213,0.6527,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
70,0.6006,0.498,0.6888,0.5448,0.4213,0.6527,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
72,0.6006,0.498,0.6888,0.4507,0.307,0.5841,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
75,0.5756,0.4719,0.6662,0.4507,0.307,0.5841,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
77,0.5631,0.4589,0.6548,0.4507,0.307,0.5841,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
80,0.5631,0.4589,0.6548,0.4273,0.2829,0.5641,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
82,0.5631,0.4589,0.6548,0.4039,0.2596,0.5436,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
84,0.5503,0.4457,0.6431,0.4039,0.2596,0.5436,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
85,0.5362,0.4309,0.6304,0.4039,0.2596,0.5436,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
86,0.5362,0.4309,0.6304,0.3652,0.2231,0.5084,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
91,0.4927,0.3865,0.5903,0.3652,0.2231,0.5084,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
97,0.4782,0.3718,0.5769,0.3652,0.2231,0.5084,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
100,0.4782,0.3718,0.5769,0.3652,0.2231,0.5084,33,13,3606,3610,3994,9,"CDMPv535_ABMI"
104,0.4637,0.3573,0.5634,0.3652,0.2231,0.5084,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
112,0.4492,0.3429,0.5497,0.3652,0.2231,0.5084,NA,NA,3606,3610,3994,9,"CDMPv535_ABMI"
0,1,1,1,1,1,1,132,132,3606,3610,3996,1,"CDMPv535_ABMI"
1,0.9697,0.9409,0.9994,0.9848,0.9642,1,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
2,0.9621,0.9301,0.9952,0.9773,0.9522,1,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
5,0.9621,0.9301,0.9952,0.9621,0.9301,0.9952,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
7,0.9545,0.9197,0.9907,0.9545,0.9197,0.9907,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
9,0.947,0.9095,0.986,0.9545,0.9197,0.9907,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
10,0.9394,0.8996,0.981,0.9545,0.9197,0.9907,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
13,0.9318,0.8898,0.9758,0.9545,0.9197,0.9907,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
14,0.9091,0.8613,0.9595,0.9545,0.9197,0.9907,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
19,0.9091,0.8613,0.9595,0.9469,0.9094,0.986,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
22,0.9091,0.8613,0.9595,0.9392,0.8993,0.9809,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
23,0.9015,0.8521,0.9538,0.9392,0.8993,0.9809,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
25,0.8939,0.8429,0.948,0.9392,0.8993,0.9809,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
26,0.8864,0.8338,0.9422,0.9392,0.8993,0.9809,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
28,0.8712,0.8159,0.9303,0.9392,0.8993,0.9809,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
31,0.8636,0.807,0.9242,0.9392,0.8993,0.9809,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
34,0.8636,0.807,0.9242,0.9315,0.8893,0.9757,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
35,0.8409,0.7808,0.9057,0.9238,0.8795,0.9703,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
36,0.8258,0.7635,0.8931,0.9084,0.8603,0.9592,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
39,0.8182,0.755,0.8867,0.9084,0.8603,0.9592,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
42,0.8106,0.7464,0.8803,0.9084,0.8603,0.9592,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
44,0.803,0.738,0.8738,0.9007,0.8509,0.9534,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
49,0.7955,0.7295,0.8673,0.9007,0.8509,0.9534,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
50,0.7955,0.7295,0.8673,0.893,0.8416,0.9476,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
56,0.7727,0.7044,0.8476,0.8853,0.8324,0.9417,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
59,0.7652,0.6961,0.841,0.8853,0.8324,0.9417,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
60,0.7652,0.6961,0.841,0.8776,0.8232,0.9357,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
62,0.7424,0.6714,0.8209,0.8776,0.8232,0.9357,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
63,0.7424,0.6714,0.8209,0.8545,0.7961,0.9172,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
70,0.7273,0.6551,0.8074,0.8468,0.7871,0.9109,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
75,0.7197,0.647,0.8005,0.8468,0.7871,0.9109,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
78,0.7121,0.6389,0.7937,0.8468,0.7871,0.9109,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
82,0.7121,0.6389,0.7937,0.8312,0.7693,0.8981,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
84,0.7045,0.6309,0.7868,0.8312,0.7693,0.8981,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
85,0.697,0.6228,0.7799,0.8312,0.7693,0.8981,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
86,0.697,0.6228,0.7799,0.8235,0.7605,0.8916,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
91,0.6742,0.5989,0.7591,0.8235,0.7605,0.8916,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
94,0.6667,0.5909,0.7521,0.8235,0.7605,0.8916,NA,NA,3606,3610,3996,1,"CDMPv535_ABMI"
